publication_id	author_id
12281	19886
12281	20982
12282	18928
12282	19890
12283	21793
12284	16573
12284	16818
12285	19681
12285	19895
12285	22268
12286	19897
12286	20912
12287	9811
12287	21591
12288	19902
12288	21719
12288	21779
12289	19904
12289	20435
12289	20685
12290	7965
12290	16823
12290	22307
12290	22344
12291	1673
12291	3295
12291	8277
12291	18970
12291	19910
12291	21880
12291	22022
12291	22103
12292	19914
12292	21760
12292	22210
12293	9003
12293	11170
12293	19683
12293	19915
12293	21140
12294	16829
12294	21144
12295	19916
12295	21372
12295	21824
12296	19866
12296	19920
12297	7120
12297	19929
12298	5378
12298	20404
12298	21722
12299	5379
12299	19183
12299	20186
12299	20969
12300	19259
12300	19766
12300	19937
12300	21158
12300	21811
12301	6131
12301	18232
12301	20138
12302	14464
12302	14465
12303	10486
12303	12671
12303	15225
12303	15833
12304	14468
12305	19940
12306	19945
12307	19950
12308	19951
12308	20031
12308	21606
12309	17609
12309	19951
12309	20031
12309	21606
12310	276
12310	19946
12310	22075
12311	9027
12311	16753
12311	16862
12311	17958
12312	7061
12312	16862
12313	9665
12313	9834
12313	9839
12313	10178
12313	21307
12313	21680
12314	19957
12314	20780
12314	22605
12315	11537
12315	19956
12315	21500
12315	22340
12316	19958
12316	20062
12317	19959
12317	21095
12317	21619
12317	22070
12318	18916
12318	19962
12318	21186
12318	22196
12319	5905
12319	11221
12319	12763
12320	18916
12320	18929
12320	19962
12320	19968
12320	21800
12320	22196
12321	19963
12321	20830
12321	21621
12322	6597
12322	19198
12322	19633
12322	19768
12322	19973
12322	20306
12322	20320
12322	22396
12323	19944
12323	22143
12324	19974
12325	19975
12326	11225
12326	11438
12327	11225
12327	11438
12328	11225
12328	11438
12328	17305
12329	11225
12329	11438
12329	17305
12330	11438
12330	19977
12331	19981
12331	20280
12331	20859
12331	20971
12331	21902
12332	2614
12332	19983
12332	21961
12333	1093
12334	17448
12334	19992
12335	19991
12335	21312
12336	19993
12337	19995
12337	20680
12337	21003
12337	21659
12338	19996
12338	19997
12338	20347
12338	22015
12339	20000
12340	16897
12340	19621
12340	22282
12341	8786
12341	9007
12341	20002
12342	16905
12343	13999
12343	14512
12344	2153
12345	20012
12346	20013
12346	20607
12346	20610
12346	22343
12347	20014
12347	22469
12348	20015
12349	20016
12350	20020
12351	20021
12351	21165
12352	19250
12352	20023
12352	21623
12353	20026
12353	21999
12354	19351
12354	20028
12354	20722
12354	21512
12355	20003
12355	20034
12355	20296
12355	20498
12356	20035
12357	14531
12357	15553
12357	19762
12357	20300
12357	21031
12357	21817
12358	14531
12358	20300
12358	21031
12358	21632
12358	21817
12359	20007
12359	20254
12359	22160
12360	20008
12360	20055
12360	22633
12361	14093
12361	15101
12361	20040
12362	14537
12362	19889
12362	22266
12363	13153
12363	14537
12364	19990
12364	20042
12364	22077
12365	13845
12365	18901
12365	20043
12366	14540
12366	21100
12366	22595
12367	1261
12367	1557
12367	4002
12368	12712
12368	18986
12369	20046
12369	22466
12369	22530
12370	8743
12370	8940
12370	9743
12370	9758
12370	9785
12370	12374
12370	12499
12370	14194
12370	14446
12370	14731
12370	15005
12370	17410
12370	19068
12370	19089
12370	22271
12370	22275
12370	22496
12371	19191
12371	20050
12371	20441
12371	22664
12372	2908
12372	8745
12372	20052
12373	20053
12373	20926
12374	6157
12374	20030
12375	20063
12375	21939
12376	12593
12376	12724
12376	13078
12376	19056
12377	20067
12378	19682
12378	20068
12378	20071
12378	20991
12378	21928
12378	22230
12379	20070
12380	20057
12380	20657
12380	22556
12381	20056
12381	20395
12381	20475
12382	11253
12382	20533
12382	20550
12382	22265
12383	17232
12383	20059
12384	19698
12384	20072
12384	20950
12385	20075
12386	13742
12386	20076
12387	9163
12387	20083
12388	8630
12388	10902
12388	11211
12388	20085
12388	20196
12388	20908
12388	21171
12388	22163
12389	20087
12390	20087
12391	20090
12391	20243
12391	20662
12392	20092
12392	22273
12393	20093
12393	21578
12394	9890
12395	6922
12395	19917
12396	2655
12396	3713
12396	4032
12396	8754
12396	15046
12396	15647
12397	20100
12397	20416
12397	21235
12398	19058
12398	20102
12398	21424
12399	20099
12400	5290
12400	5623
12400	18934
12400	19069
12400	19136
12400	19290
12400	19317
12400	19321
12400	19482
12400	19503
12400	19721
12400	19763
12400	19812
12400	19931
12400	19942
12400	20065
12400	20113
12400	20113
12400	20349
12400	20381
12400	20448
12400	20451
12400	20983
12400	21116
12400	21343
12400	21346
12400	21536
12400	21536
12400	21663
12400	21890
12400	21900
12400	22002
12400	22118
12400	22423
12401	19857
12401	20112
12401	21358
12402	10993
12402	20114
12402	22246
12403	20118
12404	3935
12404	5395
12404	19605
12404	20121
12404	20158
12404	21932
12405	20122
12405	21289
12405	22278
12406	19814
12406	20123
12407	6927
12407	22573
12408	20127
12408	22222
12409	7875
12409	9828
12410	1356
12410	20131
12411	11279
12411	14364
12411	19111
12412	20134
12413	20135
12413	20373
12413	21562
12414	13426
12414	17021
12415	19227
12415	20146
12415	21219
12415	21298
12415	21952
12416	18882
12416	20107
12416	21815
12416	22195
12417	20106
12417	20720
12418	19748
12418	20105
12419	12763
12419	21622
12420	18914
12420	20148
12421	7879
12421	19327
12421	19650
12422	20124
12422	20153
12422	21716
12422	22023
12423	2121
12423	9911
12423	12297
12424	1226
12424	20152
12425	18456
12425	19720
12425	20074
12425	20151
12425	21020
12426	20156
12426	21355
12427	18883
12427	20160
12428	20161
12428	21926
12429	19808
12429	20073
12429	20170
12430	20175
12430	20675
12431	14611
12431	22031
12432	20177
12433	20179
12434	7884
12434	19131
12434	20356
12435	20182
12436	19695
12436	20183
12436	20667
12436	21057
12437	7070
12437	20185
12438	14618
12438	21163
12439	17052
12439	21032
12439	21565
12439	22140
12440	20189
12441	19660
12441	20194
12442	20195
12442	21141
12443	11314
12443	22639
12444	11314
12444	20593
12445	20200
12445	20201
12445	21138
12446	20198
12447	17060
12447	20291
12447	20800
12448	4794
12448	17060
12448	20800
12449	20203
12449	21230
12449	21696
12450	20168
12451	20209
12451	20881
12452	19686
12452	20128
12452	20213
12453	14638
12453	14939
12453	15775
12454	20211
12454	20751
12455	19333
12455	20221
12455	20229
12456	12439
12456	20061
12456	20228
12456	21463
12457	20232
12457	22293
12457	22640
12458	11323
12458	11971
12458	16387
12459	11323
12459	11971
12459	16387
12460	19389
12460	20226
12460	22003
12460	22159
12461	20231
12462	1410
12462	11614
12463	20236
12464	20237
12464	20262
12464	20576
12465	10703
12465	20240
12465	20365
12466	9937
12466	18307
12467	19658
12467	20109
12467	20245
12468	20246
12468	22109
12469	20249
12470	20250
12471	20032
12471	20251
12472	18618
12472	20253
12472	22453
12472	22458
12473	8745
12473	14480
12473	14658
12474	20259
12474	21294
12475	10609
12475	14662
12476	20261
12477	20214
12478	12799
12479	20216
12479	21529
12480	20222
12480	22650
12480	22655
12481	17073
12481	17156
12481	18684
12481	22327
12481	22467
12482	17073
12482	17156
12482	18684
12482	22467
12483	20269
12483	20302
12483	21377
12484	20270
12485	20276
12485	21795
12485	21796
12486	20276
12486	21795
12486	21796
12487	10755
12487	12814
12487	19765
12487	20413
12487	20414
12487	20481
12487	21977
12487	22393
12488	9948
12489	20281
12490	19547
12490	20283
12490	20535
12490	22081
12491	11547
12491	20285
12491	20781
12492	13679
12492	20286
12493	6197
12494	19508
12494	20290
12495	4176
12496	8425
12496	8629
12496	17126
12497	20304
12497	21495
12498	10162
12498	20303
12499	20305
12500	20308
12501	19420
12501	20098
12501	20311
12501	20921
12502	20313
12502	22224
12503	7811
12503	16589
12503	17142
12504	6205
12504	20890
12505	20317
12505	22076
12506	20321
12507	20326
12507	20648
12508	5462
12508	7636
12508	20357
12509	13693
12509	20223
12509	20332
12509	22646
12509	22653
12510	19887
12510	20082
12510	20169
12510	20330
12511	20331
12511	21513
12511	22503
12511	22603
12512	9273
12512	20336
12512	21472
12513	19152
12513	20343
12513	22481
12514	20338
12514	20616
12514	21237
12514	21511
12514	22602
12515	9952
12515	10200
12515	17161
12516	4946
12516	8747
12516	20344
12517	20328
12517	20750
12517	20819
12517	22310
12517	22464
12517	22524
12518	19385
12518	20327
12519	20348
12519	20496
12520	19088
12520	19492
12520	20044
12520	20350
12520	22415
12521	1963
12521	19140
12521	20352
12521	20869
12521	21589
12521	21858
12522	6227
12522	14716
12522	20292
12522	20896
12522	21667
12523	20353
12523	21631
12524	14716
12524	18908
12524	19012
12524	19051
12524	20456
12524	20457
12524	21534
12524	21586
12525	9973
12525	18932
12526	7920
12527	20354
12528	20354
12529	19722
12529	20360
12529	21698
12530	14763
12530	20370
12531	20372
12531	21584
12532	12853
12532	19414
12532	20649
12533	12853
12534	12853
12535	12853
12535	20474
12535	20650
12535	21340
12536	17185
12536	20468
12537	14762
12537	15162
12537	20375
12538	20375
12538	20513
12539	20368
12539	20656
12539	20659
12540	19426
12540	20376
12541	19128
12541	20377
12542	11609
12542	19387
12542	20387
12542	21245
12543	14737
12544	7567
12544	20393
12545	20394
12545	22049
12546	11570
12546	20335
12546	20399
12546	20797
12547	20400
12548	2465
12548	19696
12548	20401
12548	22449
12549	19419
12549	19637
12549	20405
12550	13845
12550	20408
12550	21068
12551	15241
12551	20410
12552	20418
12553	20424
12553	21783
12554	14762
12554	15162
12555	14763
12555	22050
12556	20431
12556	22030
12556	22145
12557	2354
12557	20433
12557	21232
12558	8860
12559	19316
12559	20117
12559	20438
12560	8864
12560	21001
12561	7430
12561	20443
12562	20447
12563	20449
12564	19034
12564	20453
12564	21914
12564	22531
12564	22539
12565	19956
12565	20429
12565	22340
12566	14773
12566	15491
12567	20459
12568	17232
12568	20462
12569	17230
12569	18488
12570	20484
12570	21904
12570	22427
12571	14793
12571	15419
12571	21122
12571	22506
12572	14793
12572	15419
12572	21122
12573	1633
12573	11904
12573	14783
12574	14374
12574	20463
12574	21549
12575	11314
12575	20476
12576	20054
12576	20477
12577	6075
12577	20115
12577	20464
12578	20470
12578	22417
12579	2814
12579	20486
12580	16236
12580	16549
12580	20489
12580	21350
12581	14714
12581	20491
12581	21666
12581	22288
12582	19120
12582	20492
12583	965
12583	22213
12583	22226
12584	6240
12584	9262
12585	6240
12586	6240
12586	9262
12586	15604
12586	18630
12587	20494
12588	20495
12589	20497
12590	8878
12590	19745
12590	21600
12591	19041
12591	19263
12591	19488
12591	20499
12591	20814
12591	21649
12592	20500
12592	22576
12593	3295
12593	3741
12593	16251
12593	17937
12593	22435
12594	12915
12594	21258
12594	22272
12594	22402
12595	20504
12595	20586
12596	2135
12596	20363
12596	20505
12596	20506
12597	5494
12597	19987
12597	20197
12597	20446
12597	20575
12597	20687
12597	20827
12597	21401
12598	19075
12598	20192
12598	20508
12598	21611
12599	19714
12599	20371
12599	20510
12599	21974
12600	5495
12600	5651
12601	20513
12602	20513
12603	11051
12603	11431
12604	20515
12605	20516
12605	22006
12606	11087
12606	11135
12606	11432
12607	20521
12607	20796
12607	22616
12608	20523
12608	22136
12609	20526
12610	19896
12610	20527
12611	10258
12611	20531
12611	21160
12611	22504
12612	5803
12612	9300
12612	20532
12613	18600
12613	20538
12613	21299
12614	14830
12615	10841
12615	20542
12615	20769
12616	20546
12617	19510
12617	20547
12617	22117
12618	8891
12618	10473
12618	20129
12619	6662
12619	20548
12620	6662
12620	20548
12621	20502
12621	20587
12621	22547
12622	3755
12622	10033
12622	10666
12623	997
12623	1273
12623	4282
12624	18202
12624	20552
12624	20756
12625	20556
12626	20560
12627	16292
12627	17299
12627	17497
12628	20562
12629	20563
12630	14845
12630	20566
12630	21946
12631	19059
12631	19574
12631	20567
12632	20568
12633	14847
12633	14853
12633	15206
12633	15369
12634	14847
12634	15206
12634	19955
12634	20585
12635	20570
12635	20666
12636	20570
12636	20669
12636	22450
12637	20511
12637	20571
12637	21746
12637	22063
12638	6830
12638	20572
12639	17310
12639	18600
12640	11453
12641	19033
12641	19498
12641	20579
12642	20578
12642	21262
12642	21700
12643	9642
12643	10675
12643	20580
12643	21043
12644	20581
12645	19215
12645	20583
12646	20436
12646	20573
12647	14847
12647	15206
12647	20585
12648	20589
12648	21249
12648	21982
12648	22240
12649	20591
12649	21805
12649	21940
12649	22016
12650	20574
12650	20592
12651	19052
12651	19602
12651	20599
12651	21710
12652	20402
12652	20600
12653	19007
12653	19277
12653	20564
12653	20603
12654	18980
12654	18991
12654	20422
12654	20604
12655	20549
12655	20605
12655	22122
12656	16161
12656	17334
12657	20609
12657	22172
12658	10892
12658	12050
12658	12955
12658	13496
12658	14259
12658	14649
12658	21491
12659	11956
12659	14329
12659	17339
12660	19367
12660	19370
12660	20611
12661	11159
12661	11791
12661	20614
12662	16280
12662	16677
12662	17340
12662	20834
12663	9461
12663	17343
12663	21450
12664	20621
12664	21465
12664	21541
12664	22013
12664	22082
12665	17653
12665	19303
12665	19781
12665	20623
12665	21105
12665	21638
12666	20624
12667	17353
12667	20315
12668	19818
12668	20626
12668	21202
12669	20627
12670	19280
12670	20045
12670	20628
12671	19575
12671	20501
12671	20630
12672	20631
12672	20741
12672	22317
12673	19667
12673	20191
12673	20632
12674	4811
12674	20629
12675	2865
12675	5081
12675	22557
12676	17361
12676	17789
12677	754
12678	20633
12679	20399
12679	20635
12679	22105
12680	2507
12680	14726
12680	15147
12680	18315
12681	1808
12681	20637
12681	21045
12682	16684
12682	19048
12682	20641
12682	22542
12683	3753
12683	19969
12683	20359
12684	20661
12684	20879
12685	20465
12685	20651
12685	21337
12685	21338
12686	20658
12686	21331
12686	22068
12687	20473
12687	20664
12687	21335
12687	21366
12688	4185
12688	20663
12689	20325
12689	20645
12690	1226
12690	19090
12690	20646
12690	21605
12691	19016
12691	20655
12692	20674
12693	19986
12693	20676
12694	9202
12694	17391
12694	22032
12695	20677
12696	20678
12696	21735
12697	5575
12697	20417
12697	20682
12698	11481
12699	20686
12699	21004
12699	22128
12700	2807
12700	20688
12700	21320
12700	22219
12701	10841
12701	19926
12701	20689
12701	20769
12701	21919
12702	19620
12702	20691
12702	21143
12702	21753
12702	22211
12703	20127
12703	20692
12703	21934
12704	20694
12705	12075
12705	20696
12706	20697
12707	10097
12707	19909
12708	9603
12708	20423
12708	20700
12709	14924
12709	18920
12709	19026
12710	9353
12710	9603
12710	19960
12710	20423
12710	20700
12711	20698
12712	1279
12712	21755
12713	1279
12713	10695
12714	1279
12714	9684
12714	21755
12714	21757
12715	19545
12715	19555
12715	20640
12715	20741
12716	19032
12716	19679
12716	20702
12717	20731
12717	21841
12718	20716
12718	20733
12719	6240
12719	10111
12720	11504
12720	13496
12720	19636
12720	22665
12721	20736
12721	20737
12722	20739
12723	20743
12723	22546
12723	22589
12724	20743
12724	22589
12725	20740
12726	19429
12726	20252
12726	20764
12726	20766
12726	21155
12727	14954
12728	20768
12729	20744
12730	14965
12730	20759
12730	22621
12731	18956
12731	20745
12732	14965
12732	20759
12732	22621
12733	14965
12733	20759
12733	22621
12734	20728
12734	20748
12734	20840
12734	22308
12734	22548
12735	19319
12735	20757
12736	19794
12736	20755
12736	22540
12737	20745
12738	19406
12738	20255
12738	20745
12739	14938
12739	14950
12740	11513
12740	18943
12740	19524
12740	19897
12740	20037
12740	20912
12740	21357
12740	21810
12740	21995
12740	22207
12740	22537
12741	20761
12741	22536
12742	19361
12742	20754
12743	19217
12743	19854
12743	20369
12743	20770
12743	21222
12743	21402
12743	22078
12743	22437
12744	1428
12744	20684
12745	20803
12746	18954
12746	20559
12746	20779
12747	16042
12747	20783
12748	19368
12748	20430
12748	20760
12748	20801
12748	22566
12749	20162
12749	20777
12749	21238
12750	13889
12750	20786
12750	21662
12750	22492
12751	20790
12751	20791
12751	21218
12751	22544
12752	20774
12752	22337
12753	13889
12753	15007
12753	20786
12754	3530
12754	20778
12755	20235
12755	20784
12756	20714
12756	20798
12757	18802
12757	20703
12757	20781
12757	21551
12758	19874
12758	20799
12759	14284
12759	20776
12760	14284
12760	20776
12761	20804
12762	17490
12763	18989
12763	20713
12763	20763
12764	9327
12764	10470
12764	20724
12765	5531
12765	12803
12766	20705
12766	21633
12767	20709
12767	22468
12768	20342
12768	20520
12768	20725
12768	20856
12769	20230
12769	20723
12770	19421
12770	20718
12770	22058
12770	22494
12771	19676
12771	20719
12771	22333
12771	22660
12772	9115
12772	20710
12772	22642
12773	3295
12773	7415
12773	19469
12773	20097
12773	20239
12773	20805
12773	21498
12774	20807
12774	21985
12775	20809
12775	21362
12776	20142
12776	20811
12776	21438
12776	22663
12777	4820
12777	19938
12778	20822
12778	21271
12779	14983
12780	5822
12780	14983
12781	20825
12781	22038
12782	20826
12782	22569
12783	5538
12783	19713
12783	21502
12784	11365
12784	20829
12785	8437
12785	20832
12785	21712
12786	8437
12786	20831
12786	21713
12787	10151
12787	19859
12788	1279
12788	20846
12789	8981
12789	10244
12789	10428
12789	20850
12790	20848
12791	18965
12791	20167
12791	20853
12792	20854
12793	7849
12793	12316
12793	20855
12793	22392
12794	3949
12794	10159
12794	19912
12795	17539
12795	17917
12795	18417
12796	20773
12796	20836
12796	22314
12796	22564
12797	20842
12797	22054
12798	20858
12798	21990
12799	20870
12799	22431
12800	20874
12801	13220
12801	17555
12802	20257
12802	20880
12803	19287
12803	20888
12804	11564
12804	18416
12805	8962
12806	20898
12807	5886
12807	10257
12807	20901
12807	21975
12808	20488
12808	20900
12808	21453
12809	20903
12809	21139
12810	19980
12810	19989
12810	20907
12810	21701
12811	20908
12811	22479
12811	22560
12812	20911
12813	20909
12813	20974
12813	21278
12814	17810
12814	20913
12814	21550
12815	9935
12815	19775
12815	19842
12815	20916
12815	20922
12816	9935
12816	19775
12816	19842
12816	20916
12816	20922
12817	19431
12817	19579
12817	20598
12817	20919
12817	21410
12817	21624
12818	13071
12819	20923
12819	21488
12820	20924
12820	22351
12821	16525
12821	17584
12821	21775
12821	21953
12822	20936
12823	19440
12823	20937
12824	20938
12825	1396
12825	20939
12826	18962
12826	19961
12826	20918
12826	22235
12827	20944
12827	21287
12828	19129
12828	19293
12828	20406
12828	20941
12829	1423
12829	20851
12829	20946
12829	21229
12829	22255
12830	19964
12830	20955
12830	21295
12830	21614
12831	19669
12831	20958
12831	21889
12831	21907
12832	20959
12833	20952
12833	22426
12834	19065
12834	19724
12834	20962
12834	21198
12834	22044
12835	19065
12835	19724
12835	20962
12835	21198
12835	22044
12836	17609
12836	19951
12836	20355
12837	20966
12838	13092
12839	19518
12839	19827
12839	20973
12839	22130
12840	20979
12840	21501
12841	20163
12841	20558
12841	20866
12842	14645
12842	20610
12842	20865
12842	22346
12842	22631
12843	20864
12844	20670
12844	20867
12844	22568
12845	6440
12845	13098
12845	18993
12845	19346
12845	19550
12845	19562
12845	19787
12845	20961
12845	21610
12846	15061
12847	1939
12848	20984
12849	17625
12849	19452
12849	20080
12850	20985
12851	18949
12851	19260
12851	20110
12851	20987
12852	5130
12852	10208
12852	20458
12853	20993
12854	20993
12855	6322
12856	19244
12856	20164
12856	20999
12856	22067
12857	21000
12857	22525
12858	865
12858	6501
12858	14038
12859	21008
12859	21905
12860	21011
12861	5575
12862	18600
12862	21014
12862	21299
12862	21767
12863	7485
12863	8072
12863	21017
12864	7170
12864	21703
12865	15079
12865	17025
12866	15079
12866	17025
12866	20079
12867	14880
12867	17025
12867	17649
12867	20079
12868	17025
12868	17649
12868	20079
12869	16587
12869	16598
12869	19567
12869	19618
12869	21021
12869	21279
12869	22666
12870	21023
12870	21054
12870	21181
12871	21024
12872	6348
12872	21026
12872	22257
12873	1226
12873	19035
12873	19254
12873	19898
12873	21027
12873	21618
12874	20207
12874	21027
12875	21028
12876	8074
12876	20847
12876	21029
12876	21689
12877	17658
12877	20319
12878	21033
12879	443
12879	19643
12879	19948
12879	21036
12880	11807
12880	21036
12881	21037
12882	19282
12882	20362
12882	21039
12883	7172
12883	17665
12884	7172
12884	17665
12885	21040
12886	21041
12887	15097
12888	19758
12888	21048
12889	20485
12889	21046
12889	22398
12890	19780
12890	21050
12891	16280
12891	16677
12891	17340
12891	17678
12891	19819
12891	20834
12891	21154
12891	21403
12891	22628
12892	19180
12892	19892
12892	21055
12893	2961
12893	19274
12893	21056
12894	21058
12895	19903
12895	20159
12895	20467
12895	21059
12895	21642
12896	20503
12896	21060
12897	11345
12897	21061
12898	21062
12898	21842
12898	22179
12898	22357
12899	981
12899	21203
12900	21065
12900	21119
12901	16562
12901	21066
12901	21598
12901	21984
12901	22029
12902	20274
12902	20904
12902	21072
12902	21156
12903	20274
12903	20904
12903	21072
12903	21156
12904	20274
12904	20904
12904	21072
12904	21156
12905	19918
12905	21076
12905	21596
12905	21693
12906	19141
12906	20140
12906	21077
12906	21185
12906	21732
12906	21773
12907	18877
12907	20873
12907	21079
12907	21304
12908	19412
12908	21051
12908	21080
12909	1246
12909	7186
12910	374
12910	7186
12911	19453
12911	21083
12911	21440
12911	21464
12911	22669
12911	22669
12912	18974
12912	21085
12912	22112
12913	3652
12913	21086
12913	22260
12914	3652
12914	21086
12914	22260
12915	5752
12915	21088
12915	21393
12915	21981
12916	20706
12916	21091
12917	1977
12917	21092
12918	19737
12918	21093
12918	21853
12919	21097
12920	21098
12921	4268
12921	20963
12922	21099
12922	21587
12923	21102
12923	22169
12924	21081
12924	21106
12924	21118
12925	21108
12926	19418
12926	19828
12926	21109
12927	8894
12927	11031
12927	14870
12927	19337
12927	19690
12927	20439
12927	21113
12928	21115
12929	8232
12929	9030
12930	13162
12931	21120
12932	4644
12932	6565
12932	15392
12932	19006
12932	19109
12932	20120
12932	20133
12932	20345
12932	20968
12932	21042
12932	21121
12932	21683
12932	21704
12932	22124
12933	17728
12934	21124
12934	21125
12935	21127
12935	21326
12936	21128
12936	21706
12937	3660
12937	10607
12937	19998
12937	21134
12937	21608
12938	10263
12938	19165
12938	20298
12938	20528
12938	21768
12939	19078
12939	21034
12939	21132
12940	19173
12940	19607
12940	19965
12940	21142
12941	17718
12941	17738
12942	21145
12943	20383
12943	21146
12943	21838
12943	22416
12944	21149
12945	21152
12946	14762
12946	15162
12946	20386
12947	16494
12947	17090
12947	20965
12947	21154
12948	19079
12948	19181
12948	21162
12948	21769
12949	19678
12949	19970
12949	20193
12949	20314
12949	21167
12949	21363
12950	19019
12950	19157
12950	19190
12950	20391
12950	20557
12950	20679
12950	20877
12950	21096
12950	21170
12950	22371
12951	6724
12951	21172
12952	15166
12953	19313
12953	19552
12953	19554
12953	20033
12953	20364
12953	21136
12953	21176
12953	21876
12954	20541
12954	21177
12955	15612
12955	21178
12955	22025
12956	6662
12956	20548
12956	21179
12957	16549
12957	21182
12957	21391
12958	9051
12959	21189
12959	22043
12960	21190
12961	19625
12961	19883
12962	16142
12962	17778
12962	21194
12962	21407
12963	18890
12963	19473
12963	21200
12963	21437
12964	20272
12964	21210
12965	16525
12965	21215
12965	22439
12966	17785
12967	21208
12968	20390
12968	20490
12968	21209
12968	22052
12969	10288
12970	21220
12971	20540
12971	21224
12971	22366
12972	19525
12972	20561
12972	21225
12972	21226
12973	18909
12973	18982
12973	20078
12973	20537
12973	20947
12973	21228
12973	21871
12974	19366
12974	20104
12974	20726
12974	21223
12974	22387
12975	21233
12976	20100
12976	20416
12976	21235
12976	21308
12977	16366
12977	21236
12977	22010
12977	22309
12978	19751
12978	21216
12978	22389
12979	19751
12979	21216
12979	21832
12979	22389
12980	8934
12980	21217
12981	14920
12981	15185
12982	12916
12982	13206
12982	13554
12983	2551
12983	21411
12983	21412
12983	21966
12983	22471
12984	17806
12985	21244
12986	17146
12986	17810
12986	17964
12987	20273
12987	21246
12987	21795
12987	21797
12988	21251
12989	8794
12989	21259
12990	21253
12990	22285
12991	19077
12991	21254
12992	17817
12992	18971
12993	21205
12993	21257
12993	21603
12994	19022
12994	21264
12995	1917
12995	15208
12996	20857
12996	21267
12997	10322
12998	19378
12998	20718
12998	21270
12999	10200
12999	21268
13000	19394
13000	20915
13000	21274
13001	21221
13001	21275
13002	20980
13002	21280
13003	11657
13003	18961
13003	21282
13003	21389
13004	21283
13004	21929
13005	1260
13005	7778
13005	8144
13006	17037
13006	17802
13006	21284
13007	20582
13007	21129
13007	21285
13007	21804
13008	21286
13009	5623
13010	2557
13010	21788
13011	10793
13011	21292
13012	10793
13012	21293
13013	10793
13013	19479
13013	21291
13013	21757
13014	20259
13014	21294
13015	13235
13016	15222
13016	21869
13017	17252
13017	20442
13017	21305
13018	21302
13018	22514
13018	22528
13018	22643
13019	21306
13020	21309
13021	18904
13021	19186
13021	21310
13022	18904
13022	19729
13022	21310
13023	10882
13023	19310
13023	21260
13024	18930
13024	21261
13025	11716
13025	19651
13025	20997
13025	21901
13025	22362
13026	12080
13026	17858
13026	18175
13027	12080
13027	17858
13027	18175
13028	21313
13029	11720
13029	16611
13029	18251
13030	19954
13030	20155
13030	21297
13031	21318
13031	22251
13032	21321
13033	17868
13033	21653
13033	22088
13034	18887
13034	21071
13034	21136
13034	21176
13034	21327
13034	21652
13035	15439
13035	21325
13036	20849
13036	21324
13036	22482
13036	22489
13037	20860
13037	20914
13037	21329
13038	252
13038	19195
13039	21333
13040	21342
13041	10619
13041	13259
13042	21336
13043	20469
13043	21339
13044	10619
13044	13259
13045	1279
13045	13259
13046	19238
13046	19936
13046	21344
13046	21408
13047	21038
13047	21345
13047	22378
13048	19302
13048	19657
13048	21038
13048	21345
13048	22378
13049	21087
13049	21348
13049	21539
13049	21540
13049	22400
13050	21352
13051	19155
13051	19868
13051	20636
13051	21239
13051	21352
13052	14237
13052	20454
13052	21174
13052	21354
13053	21359
13054	16341
13054	18128
13054	21360
13055	1281
13055	18948
13055	19208
13055	19576
13055	20241
13055	21263
13055	21361
13055	21877
13055	21897
13056	20392
13056	21365
13057	21367
13058	10619
13058	21368
13059	19070
13059	20199
13059	20828
13059	21369
13059	21771
13059	21828
13059	22424
13060	8727
13060	19800
13060	21371
13061	21375
13062	20420
13062	21153
13062	21169
13062	21378
13062	21556
13063	20409
13063	21379
13064	21382
13065	21383
13066	13566
13066	21386
13067	2602
13067	15269
13068	5949
13068	19143
13068	19341
13068	20256
13068	20617
13068	21390
13068	21758
13069	19789
13069	20238
13069	21392
13070	7435
13070	9292
13070	11193
13070	11459
13070	20366
13070	21394
13071	7435
13071	9292
13071	19485
13071	19663
13071	20366
13071	21394
13072	7435
13072	8293
13072	9292
13072	11193
13072	11459
13072	20366
13072	21394
13073	21395
13074	21396
13075	1763
13075	2514
13075	4251
13075	15276
13075	20145
13075	21248
13076	1763
13076	20615
13076	20954
13076	21273
13077	19030
13077	19791
13077	21399
13078	17917
13078	18417
13079	16852
13079	17924
13079	18822
13079	21406
13080	21413
13081	20852
13081	21414
13082	19499
13082	21417
13083	11051
13083	21419
13084	19413
13084	19831
13084	20889
13084	21425
13084	21641
13085	19811
13085	19850
13085	21427
13086	20767
13086	21428
13086	21654
13086	21708
13087	21429
13088	6406
13088	12413
13089	19296
13089	19536
13089	19541
13089	19793
13089	19832
13089	20642
13089	21334
13089	21431
13089	21444
13089	21751
13089	21806
13090	21433
13091	13288
13092	21435
13093	21439
13093	21494
13093	22673
13094	21443
13095	21445
13096	17951
13097	17951
13098	20204
13098	21446
13098	22096
13099	13461
13099	21448
13100	9098
13100	19382
13100	21195
13100	21449
13101	21451
13101	22363
13102	21452
13102	22588
13103	21454
13103	22080
13103	22671
13104	3933
13104	7720
13104	7758
13104	13251
13104	18878
13104	21455
13104	22248
13105	21456
13105	21888
13106	21460
13107	9027
13107	16753
13107	16862
13107	17958
13107	21713
13108	21466
13109	20295
13109	20995
13109	21467
13109	21967
13110	18468
13110	21468
13110	21517
13111	7061
13111	12492
13111	15315
13112	18921
13112	21471
13113	21473
13114	21476
13115	11705
13115	14561
13115	19520
13115	21475
13116	19036
13116	19727
13116	19881
13116	20284
13116	21478
13116	21570
13116	21879
13116	22225
13116	22313
13116	22516
13117	20634
13117	21482
